Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating
World Soccer Winning Eleven 6 International,PlayStation 2,2003.0,Sports,Konami  ,0.12,1.26,1.16,0.45,2.99,93.0,24.0,8.4,80.0,KCET,E
MLB 2004,PlayStation 2,2003.0,Sports,Sony Computer Entertainment  ,0.32,0.25,0.0,0.08,0.66,61.0,21.0,7.9,9.0,989 Sports,E
MVP Baseball 2003,PlayStation 2,2003.0,Sports,EA Sports  ,0.51,0.4,0.0,0.13,1.04,81.0,22.0,8.3,15.0,EA Sports,E
MVP Baseball 2003,Xbox,2003.0,Sports,EA Sports  ,0.15,0.04,0.0,0.01,0.2,82.0,18.0,7.7,11.0,EA Sports,E
World Series Baseball 2K3,Xbox,2003.0,Sports,Sega  ,0.11,0.03,0.0,0.01,0.15,89.0,22.0,7.3,15.0,Blue Shift,E
High Heat Major League Baseball 2004,Xbox,2003.0,Sports,3DO  ,0.06,0.02,0.0,0.0,0.08,83.0,14.0,7.6,9.0,3DO,E
All-Star Baseball 2004,PlayStation 2,2003.0,Sports,Acclaim Entertainment  ,0.21,0.16,0.0,0.05,0.42,78.0,19.0,7.5,11.0,Acclaim Studios Austin,E
All-Star Baseball 2004,Xbox,2003.0,Sports,Acclaim Entertainment  ,0.1,0.03,0.0,0.0,0.13,74.0,20.0,7.4,8.0,Acclaim,E
All-Star Baseball 2004,GameCube,2003.0,Sports,Acclaim Entertainment  ,0.06,0.02,0.0,0.0,0.08,80.0,14.0,8.2,6.0,Acclaim,E
High Heat Major League Baseball 2004,PlayStation 2,2003.0,Sports,3DO  ,0.18,0.14,0.0,0.05,0.36,83.0,17.0,8.2,13.0,3DO,E
World Tour Soccer 2003,PlayStation 2,2003.0,Sports,Sony Computer Entertainment  ,0.07,0.05,0.0,0.02,0.14,78.0,21.0,8.0,6.0,SCEE London Studio,E
Dead or Alive Xtreme Beach Volleyball,Xbox,2003.0,Sports,Tecmo  ,0.36,0.08,0.14,0.02,0.59,73.0,42.0,7.9,52.0,Team Ninja,M
Fisherman's Challenge,PlayStation 2,2003.0,Sports,Konami  ,0.02,0.02,0.0,0.01,0.04,67.0,7.0,6.8,5.0,Konami,E
Disney Sports Basketball,GameCube,2003.0,Sports,Konami  ,0.01,0.0,0.0,0.0,0.01,37.0,5.0,7.8,4.0,Konami,E
NHL 2K3,GameCube,2002.0,Sports,Sega  ,0.01,0.0,0.0,0.0,0.02,89.0,11.0,6.8,9.0,Treyarch,E
Disney Sports Football,GameCube,2002.0,Sports,Konami  ,0.01,0.0,0.0,0.0,0.02,59.0,8.0,,,KCEO,E
NCAA College Basketball 2K3,Xbox,2002.0,Sports,Sega  ,0.11,0.03,0.0,0.01,0.14,84.0,12.0,8.4,5.0,Kush Games,E
NCAA College Basketball 2K3,PlayStation 2,2002.0,Sports,Sega  ,0.12,0.09,0.0,0.03,0.24,83.0,17.0,8.2,5.0,Kush Games,E
Fisherman's Bass Club,PlayStation 2,2002.0,Sports,Agetec  ,0.53,0.41,0.0,0.14,1.08,,,,,Vingt-et-un Systems,E
NBA Live 2003,PlayStation 2,2002.0,Sports,EA Sports  ,1.25,0.15,0.03,0.22,1.66,83.0,22.0,8.4,27.0,EA Canada,E
Street Hoops,GameCube,2002.0,Sports,Activision  ,0.09,0.02,0.0,0.0,0.12,56.0,9.0,8.0,5.0,Black Ops Entertainment,T
NCAA Final Four 2003,PlayStation 2,2002.0,Sports,Sony Computer Entertainment  ,0.09,0.07,0.0,0.02,0.19,57.0,16.0,,,989 Sports,E
Cabela's Big Game Hunter,PlayStation 2,2002.0,Sports,Activision  ,0.7,0.54,0.0,0.18,1.42,59.0,7.0,7.9,10.0,Sand Grain Studios,T
Dave Mirra Freestyle BMX 3,Game Boy Advance,2002.0,Sports,Acclaim Entertainment  ,0.02,0.01,0.0,0.0,0.03,78.0,15.0,,,Full-Fat,E
Evolution Snowboarding,PlayStation 2,2002.0,Sports,Konami  ,0.01,0.01,0.0,0.0,0.02,38.0,9.0,,,Konami,T
Whirl Tour,PlayStation 2,2002.0,Sports,VU Games  ,0.11,0.09,0.0,0.03,0.22,58.0,9.0,7.2,6.0,Papaya Studios,E
BMX XXX,GameCube,2002.0,Sports,Acclaim Entertainment  ,0.05,0.01,0.0,0.0,0.06,60.0,15.0,4.4,9.0,"Z-Axis, Ltd.",M
Disney Sports Basketball,Game Boy Advance,2002.0,Sports,Konami  ,0.01,0.0,0.0,0.0,0.02,73.0,5.0,,,Konami,E
Tony Hawk's Pro Skater 4,Game Boy Advance,2002.0,Sports,Activision  ,0.41,0.15,0.0,0.01,0.57,85.0,13.0,5.8,6.0,Vicarious Visions,E
NCAA March Madness 2003,PlayStation 2,2002.0,Sports,EA Sports  ,0.32,0.25,0.0,0.08,0.66,74.0,13.0,7.9,23.0,NuFX,E
FIFA Soccer 2003,Game Boy Advance,2002.0,Sports,EA Sports  ,0.04,0.01,0.0,0.0,0.05,76.0,4.0,,,Exient Entertainment,E
NHL 2K3,Xbox,2002.0,Sports,Sega  ,0.09,0.02,0.0,0.0,0.12,89.0,17.0,6.5,11.0,Treyarch,E
Disney Sports Skateboarding,GameCube,2002.0,Sports,Konami  ,0.05,0.01,0.0,0.0,0.06,36.0,7.0,4.7,6.0,KCEO,E
Disney Sports Soccer,GameCube,2002.0,Sports,Konami  ,0.03,0.01,0.0,0.0,0.03,75.0,7.0,8.0,5.0,KCEO,E
Evolution Skateboarding,GameCube,2002.0,Sports,Konami  ,0.03,0.01,0.0,0.0,0.04,44.0,5.0,7.1,8.0,KCEO,T
BMX XXX,PlayStation 2,2002.0,Sports,Acclaim Entertainment  ,0.07,0.06,0.0,0.02,0.15,54.0,14.0,5.0,21.0,"Z-Axis, Ltd.",M
FIFA Soccer 2003,PlayStation 2,2002.0,Sports,EA Sports  ,0.46,2.28,0.05,0.61,3.4,88.0,15.0,6.5,39.0,EA Canada,E
FIFA Soccer 2003,GameCube,2002.0,Sports,EA Sports  ,0.06,0.02,0.0,0.0,0.08,86.0,12.0,7.5,11.0,EA Canada,E
FIFA Soccer 2003,Xbox,2002.0,Sports,EA Sports  ,0.2,0.4,0.0,0.04,0.63,88.0,11.0,7.7,11.0,EA Canada,E
Whirl Tour,GameCube,2002.0,Sports,VU Games  ,0.04,0.01,0.0,0.0,0.05,61.0,10.0,7.2,5.0,Papaya Studios,E
Disney Sports Soccer,Game Boy Advance,2002.0,Sports,Konami  ,0.02,0.01,0.0,0.0,0.03,68.0,5.0,,,Konami,E
The Simpsons Skateboarding,PlayStation 2,2002.0,Sports,Electronic Arts  ,0.36,0.9,0.0,0.27,1.52,38.0,21.0,4.0,28.0,The Code Monkeys,T
BMX XXX,Xbox,2002.0,Sports,Acclaim Entertainment  ,0.08,0.02,0.0,0.0,0.11,58.0,26.0,6.9,12.0,"Z-Axis, Ltd.",M
NHL 2K3,PlayStation 2,2002.0,Sports,Sega  ,0.1,0.08,0.0,0.03,0.21,89.0,25.0,7.8,18.0,Treyarch,E
NHL FaceOff 2003,PlayStation 2,2002.0,Sports,Sony Computer Entertainment  ,0.11,0.09,0.0,0.03,0.23,55.0,20.0,,,989 Sports,E
NCAA College Basketball 2K3,GameCube,2002.0,Sports,Sega  ,0.01,0.0,0.0,0.0,0.01,82.0,11.0,,,Kush Games,E
NBA Inside Drive 2003,Xbox,2002.0,Sports,Microsoft Game Studios  ,0.23,0.07,0.0,0.01,0.31,72.0,21.0,7.6,10.0,High Voltage Software,E
SSX Tricky,Game Boy Advance,2002.0,Sports,EA Sports BIG   ,0.14,0.05,0.0,0.0,0.19,66.0,9.0,,,Visual Impact,E
Outlaw Golf,GameCube,2002.0,Sports,Simon & Schuster Interactive  ,0.06,0.02,0.0,0.0,0.08,69.0,14.0,7.8,5.0,Hypnotix,T
NBA Starting Five,Xbox,2002.0,Sports,Konami  ,0.02,0.01,0.0,0.0,0.02,48.0,4.0,7.0,4.0,Konami,E
NBA Starting Five,PlayStation 2,2002.0,Sports,Konami  ,0.09,0.07,0.0,0.02,0.18,53.0,10.0,7.3,6.0,Konami,E
Tiger Woods PGA Tour 2003,Xbox,2002.0,Sports,EA Sports  ,0.35,0.08,0.0,0.01,0.44,88.0,14.0,6.9,11.0,EA Sports,E
Tiger Woods PGA Tour 2003,PlayStation 2,2002.0,Sports,EA Sports  ,0.8,0.63,0.0,0.21,1.64,88.0,18.0,8.4,18.0,EA Sports,E
Tiger Woods PGA Tour 2003,GameCube,2002.0,Sports,EA Sports  ,0.18,0.05,0.0,0.01,0.23,90.0,10.0,6.7,6.0,EA Sports,E
Toxic Grind,Xbox,2002.0,Sports,THQ  ,0.02,0.0,0.0,0.0,0.02,49.0,9.0,,,Blue Shift,T
Swingerz Golf,GameCube,2002.0,Sports,Eidos Interactive  ,0.06,0.02,0.0,0.0,0.08,72.0,11.0,7.3,4.0,Telenet,E
Tony Hawk's Pro Skater 4,PlayStation 2,2002.0,Sports,Activision  ,2.13,1.18,0.01,0.35,3.67,94.0,27.0,8.3,195.0,Neversoft Entertainment,T
Tony Hawk's Pro Skater 4,GameCube,2002.0,Sports,Activision  ,0.45,0.12,0.0,0.02,0.58,91.0,19.0,8.2,32.0,Neversoft Entertainment,T
Tony Hawk's Pro Skater 4,Xbox,2002.0,Sports,Activision  ,0.59,0.3,0.0,0.04,0.93,90.0,25.0,8.0,21.0,Neversoft Entertainment,T
Disney Golf,PlayStation 2,2002.0,Sports,Electronic Arts  ,0.07,0.06,0.02,0.02,0.17,72.0,10.0,8.0,7.0,T&E Soft,E
Evolution Skateboarding,PlayStation 2,2002.0,Sports,Konami  ,0.13,0.1,0.0,0.03,0.26,44.0,14.0,7.4,8.0,Konami,T
Knockout Kings 2003,GameCube,2002.0,Sports,EA Sports  ,0.12,0.03,0.0,0.0,0.15,78.0,13.0,7.0,6.0,EA Sports,T
NHL 2003,Xbox,2002.0,Sports,EA Sports  ,0.15,0.04,0.0,0.01,0.21,80.0,12.0,7.4,9.0,EA Sports,E
Hard Hitter Tennis,PlayStation 2,2002.0,Sports,Atlus  ,0.15,0.11,0.0,0.04,0.3,,,,,Mahou,E
Mat Hoffman's Pro BMX 2,GameCube,2002.0,Sports,Activision  ,0.03,0.01,0.0,0.0,0.04,70.0,12.0,8.4,5.0,Rainbow Studios,T
NBA Live 2003,GameCube,2002.0,Sports,EA Sports  ,0.23,0.06,0.0,0.01,0.3,82.0,11.0,8.2,5.0,EA Canada,E
NBA Live 2003,Xbox,2002.0,Sports,EA Sports  ,0.31,0.04,0.0,0.01,0.36,82.0,17.0,7.2,6.0,EA Canada,E
Virtua Tennis,Game Boy Advance,2002.0,Sports,THQ  ,0.13,0.05,0.0,0.0,0.18,83.0,14.0,,,Altron,E
NHL 2003,PlayStation 2,2002.0,Sports,EA Sports  ,0.46,0.36,0.0,0.12,0.93,79.0,20.0,7.1,18.0,EA Sports,E
NHL 2003,GameCube,2002.0,Sports,EA Sports  ,0.1,0.03,0.0,0.0,0.13,79.0,13.0,,,EA Sports,E
Gravity Games Bike: Street Vert Dirt,PlayStation 2,2002.0,Sports,Midway Games  ,0.05,0.04,0.0,0.01,0.1,24.0,12.0,3.4,27.0,Midway,T
Gravity Games Bike: Street Vert Dirt,Xbox,2002.0,Sports,Midway Games  ,0.01,0.0,0.0,0.0,0.01,,,,,Midway,T
NBA ShootOut 2003,PlayStation 2,2002.0,Sports,Sony Computer Entertainment  ,0.11,0.09,0.0,0.03,0.23,62.0,22.0,5.9,8.0,SCEA,E
WTA Tour Tennis,GameCube,2002.0,Sports,Konami  ,0.01,0.0,0.0,0.0,0.01,55.0,4.0,8.3,4.0,Konami,E
WTA Tour Tennis,Xbox,2002.0,Sports,Konami  ,0.01,0.0,0.0,0.0,0.01,,,,,Konami,E
Kelly Slater's Pro Surfer,Xbox,2002.0,Sports,Activision  ,0.08,0.02,0.0,0.0,0.1,80.0,15.0,6.8,6.0,Treyarch,E
Kelly Slater's Pro Surfer,PlayStation 2,2002.0,Sports,Activision  ,0.16,0.13,0.0,0.04,0.33,77.0,19.0,8.7,15.0,Treyarch,E
Kelly Slater's Pro Surfer,GameCube,2002.0,Sports,Activision  ,0.05,0.01,0.0,0.0,0.06,80.0,15.0,8.2,6.0,Treyarch,E
NHL Hitz 20-03,Xbox,2002.0,Sports,Midway Games  ,0.08,0.02,0.0,0.0,0.11,81.0,19.0,7.9,15.0,Black Box,E
NHL Hitz 20-03,PlayStation 2,2002.0,Sports,Midway Games  ,0.14,0.11,0.0,0.04,0.28,82.0,19.0,8.5,10.0,Midway,E
NHL Hitz 20-03,GameCube,2002.0,Sports,Midway Games  ,0.06,0.02,0.0,0.0,0.08,82.0,12.0,8.6,8.0,Midway,E
NCAA College Football 2K3,GameCube,2002.0,Sports,Sega  ,0.05,0.01,0.0,0.0,0.07,70.0,7.0,8.0,5.0,Avalanche Software,E
Aggressive Inline,Game Boy Advance,2002.0,Sports,Acclaim Entertainment  ,0.0,0.0,0.0,0.0,0.01,75.0,7.0,,,Full-Fat,E
Sega Soccer Slam,PlayStation 2,2002.0,Sports,Sega  ,0.06,0.05,0.0,0.02,0.12,66.0,9.0,,,Black Box,E
Aggressive Inline,Xbox,2002.0,Sports,Acclaim Entertainment  ,0.05,0.01,0.0,0.0,0.06,85.0,20.0,7.0,9.0,"Z-Axis, Ltd.",T
Sega Soccer Slam,Xbox,2002.0,Sports,Sega  ,0.04,0.01,0.0,0.0,0.05,80.0,15.0,8.3,9.0,Black Box,E
Kelly Slater's Pro Surfer,Game Boy Advance,2002.0,Sports,Activision  ,0.09,0.03,0.0,0.0,0.13,72.0,4.0,,,HotGen,E
NFL 2K3,GameCube,2002.0,Sports,Sega  ,0.17,0.04,0.0,0.01,0.22,92.0,24.0,6.9,14.0,Visual Concepts,E
NCAA GameBreaker 2003,PlayStation 2,2002.0,Sports,Sony Computer Entertainment  ,0.11,0.09,0.0,0.03,0.23,53.0,19.0,,,989 Sports,E
Mat Hoffman's Pro BMX 2,Game Boy Advance,2002.0,Sports,Activision  ,0.11,0.04,0.0,0.0,0.16,82.0,5.0,7.8,5.0,HotGen,E
Beach Spikers: Virtua Beach Volleyball,GameCube,2002.0,Sports,Sega  ,0.08,0.02,0.0,0.0,0.1,76.0,31.0,8.3,14.0,Sega AM2,E
Madden NFL 2003,Xbox,2002.0,Sports,EA Sports  ,0.67,0.02,0.0,0.03,0.71,92.0,16.0,7.3,20.0,EA Tiburon,E
Madden NFL 2003,PlayStation 2,2002.0,Sports,EA Sports  ,3.36,0.21,0.01,0.56,4.14,95.0,25.0,7.7,72.0,EA Sports,E
Madden NFL 2003,Game Boy Advance,2002.0,Sports,EA Sports  ,0.44,0.16,0.0,0.01,0.61,76.0,5.0,8.3,4.0,BudCat,E
Madden NFL 2003,GameCube,2002.0,Sports,EA Sports  ,0.33,0.09,0.0,0.01,0.43,92.0,13.0,7.5,20.0,EA Sports,E
Mat Hoffman's Pro BMX 2,Xbox,2002.0,Sports,Activision  ,0.15,0.04,0.0,0.01,0.2,75.0,16.0,,,Rainbow Studios,T
Mat Hoffman's Pro BMX 2,PlayStation 2,2002.0,Sports,Activision  ,0.23,0.18,0.0,0.06,0.46,76.0,22.0,7.9,9.0,Rainbow Studios,T
NFL 2K3,PlayStation 2,2002.0,Sports,Sega  ,1.06,0.08,0.0,0.18,1.32,93.0,20.0,7.2,27.0,Visual Concepts,E
NFL Blitz 20-03,PlayStation 2,2002.0,Sports,Midway Games  ,0.21,0.17,0.0,0.06,0.44,73.0,15.0,8.8,6.0,Point of View,E
NFL Blitz 20-03,Xbox,2002.0,Sports,Midway Games  ,0.11,0.03,0.0,0.01,0.14,72.0,12.0,7.8,4.0,Point of View,E
NFL Blitz 20-03,GameCube,2002.0,Sports,Midway Games  ,0.11,0.03,0.0,0.0,0.14,72.0,11.0,7.8,5.0,Point of View,E
NFL GameDay 2003,PlayStation 2,2002.0,Sports,Sony Computer Entertainment  ,0.2,0.15,0.0,0.05,0.4,60.0,23.0,,,989 Sports,E
Street Hoops,Xbox,2002.0,Sports,Activision  ,0.21,0.06,0.0,0.01,0.28,58.0,22.0,6.4,5.0,Black Ops Entertainment,T
Street Hoops,PlayStation 2,2002.0,Sports,Activision  ,0.45,0.35,0.0,0.12,0.91,62.0,22.0,7.7,12.0,Black Ops Entertainment,T
All-Star Baseball 2003,GameCube,2002.0,Sports,Acclaim Entertainment  ,0.12,0.03,0.0,0.0,0.15,83.0,16.0,8.0,6.0,Acclaim,E
All-Star Baseball 2003,Xbox,2002.0,Sports,Acclaim Entertainment  ,0.19,0.06,0.0,0.01,0.26,79.0,15.0,7.3,8.0,Acclaim,E
NFL Fever 2003,Xbox,2002.0,Sports,Microsoft Game Studios  ,0.46,0.13,0.0,0.02,0.61,72.0,25.0,8.5,11.0,Microsoft Game Studios,E
Aggressive Inline,GameCube,2002.0,Sports,Acclaim Entertainment  ,0.04,0.01,0.0,0.0,0.06,88.0,16.0,8.1,8.0,"Z-Axis, Ltd.",T
Disney Sports Football,Game Boy Advance,2002.0,Sports,Konami  ,0.01,0.01,0.0,0.0,0.02,62.0,4.0,,,Konami,E
Disney Sports Skateboarding,Game Boy Advance,2002.0,Sports,Konami  ,0.05,0.02,0.0,0.0,0.07,42.0,6.0,,,Konami,E
NCAA Football 2003,PlayStation 2,2002.0,Sports,EA Sports  ,1.16,0.08,0.0,0.19,1.44,91.0,19.0,8.4,28.0,EA Sports,E
NCAA Football 2003,Xbox,2002.0,Sports,EA Sports  ,0.39,0.11,0.0,0.02,0.52,90.0,14.0,7.3,15.0,EA Sports,E
NCAA Football 2003,GameCube,2002.0,Sports,EA Sports  ,0.16,0.04,0.0,0.01,0.21,91.0,11.0,6.6,8.0,EA Sports,E
Tiger Woods PGA Tour 2002,PlayStation 2,2002.0,Sports,EA Sports  ,0.44,0.35,0.0,0.12,0.9,80.0,23.0,7.6,5.0,EA Sports,E
Mike Tyson Heavyweight Boxing,Xbox,2002.0,Sports,Codemasters  ,0.03,0.01,0.0,0.0,0.05,37.0,13.0,,,Atomic Planet Entertainment,T
RedCard 20-03,Xbox,2002.0,Sports,Midway Games  ,0.03,0.01,0.0,0.0,0.03,67.0,8.0,8.1,7.0,Point of View,E
RedCard 20-03,GameCube,2002.0,Sports,Midway Games  ,0.02,0.0,0.0,0.0,0.02,71.0,11.0,7.4,5.0,Point of View,E
Outlaw Golf,Xbox,2002.0,Sports,Simon & Schuster Interactive  ,0.22,0.06,0.0,0.01,0.29,72.0,23.0,6.9,9.0,Simon & Schuster,T
All-Star Baseball 2003,PlayStation 2,2002.0,Sports,Acclaim Entertainment  ,0.38,0.29,0.0,0.1,0.77,81.0,15.0,8.3,15.0,Acclaim Studios Austin,E
Davis Cup Tennis,Game Boy Advance,2002.0,Sports,Ubisoft  ,0.01,0.0,0.0,0.0,0.02,59.0,9.0,,,Hokus Pokus,E
All-Star Baseball 2003,Game Boy Advance,2002.0,Sports,Acclaim Entertainment  ,0.11,0.04,0.0,0.0,0.15,77.0,6.0,,,Software Creations,E
WTA Tour Tennis,Game Boy Advance,2002.0,Sports,Konami  ,0.01,0.0,0.0,0.0,0.02,66.0,9.0,,,Now Production,E
Tiger Woods PGA Tour Golf,Game Boy Advance,2002.0,Sports,"Destination Software, Inc  ",0.03,0.01,0.0,0.0,0.04,,,,,Rebellion,E
Aggressive Inline,PlayStation 2,2002.0,Sports,Acclaim Entertainment  ,0.17,0.13,0.0,0.04,0.35,85.0,31.0,8.7,18.0,"Z-Axis, Ltd.",T
Dark Summit,GameCube,2002.0,Sports,THQ  ,0.04,0.01,0.0,0.0,0.05,68.0,16.0,4.5,4.0,Radical Entertainment,T
Virtua Striker 2002,GameCube,2002.0,Sports,Sega  ,0.01,0.0,0.03,0.0,0.05,58.0,20.0,6.6,7.0,Amusement Vision,E
World Series Baseball,Xbox,2002.0,Sports,Sega  ,0.17,0.05,0.0,0.01,0.23,85.0,20.0,7.3,6.0,Blueshift,E
2002 FIFA World Cup,GameCube,2002.0,Sports,EA Sports  ,0.04,0.01,0.0,0.0,0.05,78.0,9.0,7.7,7.0,EA Sports,E
2002 FIFA World Cup,Xbox,2002.0,Sports,EA Sports  ,0.14,0.04,0.0,0.01,0.19,79.0,17.0,7.5,6.0,Software Creations,E
2002 FIFA World Cup,PlayStation 2,2002.0,Sports,EA Sports  ,0.21,0.17,0.16,0.06,0.59,73.0,19.0,5.7,19.0,EA Sports,E
ESPN NBA 2Night 2002,Xbox,2002.0,Sports,Konami  ,0.01,0.0,0.0,0.0,0.01,,,,,Konami,E
RedCard 20-03,PlayStation 2,2002.0,Sports,Midway Games  ,0.03,0.03,0.0,0.01,0.07,73.0,19.0,7.7,7.0,Midway,E
ESPN MLS ExtraTime 2002,Xbox,2002.0,Sports,Konami  ,0.01,0.0,0.0,0.0,0.02,68.0,6.0,,,KCEA,E
WTA Tour Tennis,PlayStation 2,2002.0,Sports,Konami  ,0.03,0.02,0.0,0.01,0.05,50.0,9.0,,,Konami,E
ESPN MLS ExtraTime 2002,GameCube,2002.0,Sports,Konami  ,0.02,0.0,0.0,0.0,0.02,68.0,6.0,8.0,5.0,KCEA,E
Dark Summit,Xbox,2001.0,Sports,THQ  ,0.08,0.02,0.0,0.0,0.1,71.0,26.0,,,Radical Entertainment,T
Baseball Advance,Game Boy Advance,2002.0,Sports,THQ  ,0.1,0.04,0.0,0.0,0.13,80.0,16.0,7.8,5.0,Smilebit,E
NBA 2K2,GameCube,2002.0,Sports,Sega  ,0.09,0.02,0.0,0.0,0.12,90.0,13.0,7.3,4.0,Visual Concepts,E
Home Run King,GameCube,2002.0,Sports,Sega  ,0.09,0.02,0.0,0.0,0.11,66.0,18.0,7.5,4.0,Wow Entertainment,E
NFL Blitz 20-02,GameCube,2002.0,Sports,Midway Games  ,0.07,0.02,0.0,0.0,0.09,77.0,9.0,8.0,5.0,Point of View,E
NFL Blitz 20-02,Xbox,2002.0,Sports,Midway Games  ,0.07,0.02,0.0,0.0,0.09,77.0,17.0,,,Point of View,E
Sega Soccer Slam,GameCube,2002.0,Sports,Sega  ,0.05,0.01,0.0,0.0,0.07,84.0,22.0,7.8,11.0,Black Box,E
Triple Play 2002,Xbox,2002.0,Sports,EA Sports  ,0.19,0.05,0.0,0.01,0.25,64.0,17.0,,,Pandemic Studios,E
Tony Hawk's Pro Skater 3,Xbox,2002.0,Sports,Activision  ,0.34,0.18,0.0,0.02,0.55,93.0,22.0,7.2,25.0,Neversoft Entertainment,T
Triple Play 2002,PlayStation 2,2002.0,Sports,EA Sports  ,0.43,0.33,0.0,0.11,0.87,65.0,17.0,,,Pandemic Studios,E
NHL 2002,Game Boy Advance,2002.0,Sports,EA Sports  ,0.09,0.03,0.0,0.0,0.12,,,8.0,5.0,BudCat,E
Mike Tyson Boxing,Game Boy Advance,2002.0,Sports,Ubisoft  ,0.03,0.01,0.0,0.0,0.04,44.0,8.0,,,Virtucraft,E
Knockout Kings 2002,Xbox,2002.0,Sports,EA Sports  ,0.2,0.06,0.0,0.01,0.27,78.0,20.0,7.0,8.0,Electronic Arts,T
Knockout Kings 2002,PlayStation 2,2002.0,Sports,EA Sports  ,0.45,0.35,0.0,0.12,0.91,76.0,23.0,8.5,11.0,Electronic Arts,T
Tony Hawk's Pro Skater 3,Game Boy Advance,2002.0,Sports,Activision  ,0.37,0.14,0.0,0.01,0.52,90.0,20.0,6.2,9.0,Vicarious Visions,E
NBA 2K2,Xbox,2002.0,Sports,Sega  ,0.15,0.04,0.0,0.01,0.2,90.0,17.0,7.6,5.0,Visual Concepts,E
ESPN NBA 2Night 2002,PlayStation 2,2002.0,Sports,Konami  ,0.02,0.01,0.0,0.0,0.03,59.0,13.0,,,Konami,E
NBA Jam 2002,Game Boy Advance,2002.0,Sports,Acclaim Entertainment  ,0.08,0.03,0.0,0.0,0.11,49.0,11.0,,,DC Studios,E
NBA Street,GameCube,2002.0,Sports,EA Sports BIG   ,0.33,0.09,0.0,0.01,0.42,88.0,15.0,6.0,5.0,EA Sports,E
World Tour Soccer 2002,PlayStation 2,2002.0,Sports,Sony Computer Entertainment  ,0.07,0.05,0.0,0.02,0.14,77.0,21.0,7.4,9.0,SCEE London Studio,E
High Heat Major League Baseball 2003,PlayStation 2,2002.0,Sports,3DO  ,0.18,0.14,0.0,0.05,0.37,84.0,23.0,7.8,6.0,3DO,E
Smash Court Tennis Pro Tournament,PlayStation 2,2002.0,Sports,Namco  ,0.08,0.07,0.0,0.02,0.17,73.0,15.0,7.4,10.0,Namco,E
NFL Blitz 20-02,PlayStation 2,2002.0,Sports,Midway Games  ,0.14,0.11,0.0,0.04,0.28,76.0,22.0,8.3,16.0,Midway,E
ESPN International Winter Sports 2002,GameCube,2002.0,Sports,Konami  ,0.04,0.01,0.0,0.0,0.05,62.0,6.0,7.8,4.0,KCEO,E
Sunny Garcia Surfing,PlayStation 2,2001.0,Sports,Ubisoft  ,0.02,0.01,0.0,0.0,0.03,61.0,11.0,7.9,7.0,Krome Studios,E
Salt Lake 2002,PlayStation 2,2002.0,Sports,Eidos Interactive  ,0.07,0.05,0.0,0.02,0.14,49.0,11.0,4.2,5.0,Attention To Detail,E
ESPN International Winter Sports 2002,PlayStation 2,2002.0,Sports,Konami  ,0.03,0.02,0.0,0.01,0.06,62.0,13.0,,,Konami,E
NBA Inside Drive 2002,Xbox,2002.0,Sports,Microsoft  ,0.28,0.08,0.0,0.01,0.37,76.0,26.0,7.8,5.0,High Voltage Software,E
Salt Lake 2002,Game Boy Advance,2002.0,Sports,Ubisoft  ,0.04,0.02,0.0,0.0,0.06,55.0,7.0,7.5,4.0,DC Studios,E
NBA Courtside 2002,GameCube,2002.0,Sports,Nintendo  ,0.19,0.05,0.0,0.01,0.25,71.0,18.0,7.3,6.0,Left Field Productions,E
NBA 2K2,PlayStation 2,2002.0,Sports,Sega  ,0.59,0.46,0.01,0.15,1.22,89.0,19.0,8.0,14.0,Visual Concepts,E
NFL 2K2,Xbox,2002.0,Sports,Sega  ,0.13,0.04,0.0,0.01,0.18,87.0,18.0,9.0,4.0,Visual Concepts,E
Jonny Moseley Mad Trix,PlayStation 2,2001.0,Sports,3DO  ,0.07,0.05,0.0,0.02,0.14,44.0,14.0,5.7,6.0,3DO,T
NFL Quarterback Club 2002,GameCube,2001.0,Sports,Acclaim Entertainment  ,0.04,0.01,0.0,0.0,0.05,53.0,10.0,,,Acclaim,E
NHL 2002,Xbox,2001.0,Sports,EA Sports  ,0.2,0.06,0.0,0.01,0.27,89.0,17.0,6.8,8.0,EA Sports,E
SSX Tricky,Xbox,2001.0,Sports,EA Sports BIG   ,0.32,0.09,0.0,0.02,0.43,88.0,22.0,8.3,15.0,EA Sports Big,E
American Bass Challenge,Game Boy Advance,2001.0,Sports,Ubisoft  ,0.03,0.01,0.0,0.0,0.05,69.0,5.0,7.5,4.0,Starfish,E
NFL GameDay 2002,PlayStation 2,2001.0,Sports,Sony Computer Entertainment  ,0.19,0.15,0.0,0.05,0.38,51.0,18.0,5.5,6.0,Red Zone Entertainment,E
ESPN NFL PrimeTime 2002,PlayStation 2,2001.0,Sports,Konami  ,0.04,0.03,0.0,0.01,0.08,65.0,8.0,,,Konami,E
SSX Tricky,GameCube,2001.0,Sports,EA Sports BIG   ,0.42,0.11,0.0,0.01,0.54,87.0,20.0,8.5,25.0,EA Sports Big,E
ESPN Great Outdoor Games Bass 2002,Game Boy Advance,2001.0,Sports,Konami  ,0.03,0.01,0.0,0.0,0.05,57.0,7.0,7.8,4.0,KCEO,E
